State,LGA,Ward,PU-Code,PU-Name,Address,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,latitude,longitude
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-012,"4, OTUN STREET","4, OTUN STREET, AGEGE, LAGOS",102,523,True,-1,False,True,False,False,UNKNOWN,42,45,4,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76575/result_21449_1677482765_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-013,"11, TALABI STREET","11, TALABI STREET, AGEGE, LAGOS",138,620,True,-1,False,False,False,False,UNKNOWN,49,59,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76576/result_21450_1677482856_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-014,BACK OF ILORO GRAMMAR SCHOOL,"BACK OF ILORO GRAMMAR SCHOOL, AGEGE, LAGOS",91,721,True,-1,False,False,False,False,UNKNOWN,39,30,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76577/result_21451_1677482957_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-015,"4, FISHER STREET","4, FISHER STREET, AGEGE, LAGOS",110,603,True,-1,False,False,False,False,UNKNOWN,43,50,6,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76578/result_21452_1677483119_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-016,"18, OLUFESO STREET","18, OLUFESO STREET, AGEGE, LAGOS",164,653,True,-1,False,False,False,False,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76579/result_21453_1677483242_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-017,INSIDE ILORO GRAMMAR SCHOOL I,"INSIDE ILORO GRAMMAR SCHOOL I, AGEGE, LAGOS",90,753,True,-1,False,False,False,False,UNKNOWN,37,28,19,6,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76580/result_21454_1677483367_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-018,"17, AJIBOSE STREET","17, AJIBOSE STREET, AGEGE, LAGOS",96,587,True,-1,False,False,False,False,UNKNOWN,55,17,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76581/result_21455_1677483598_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-019,"15, AJIBOSE STREET","15, AJIBOSE STREET, AGEGE, LAGOS",103,634,True,-1,False,False,False,False,UNKNOWN,45,26,10,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76582/result_21456_1677483751_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-020,"20, ISHORA-YUSUF STREET","20, ISHORA-YUSUF STREET, AGEGE, LAGOS",133,619,True,-1,False,True,False,False,UNKNOWN,83,29,10,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76583/result_21457_1677484036_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-021,"9, ADETONA STREET","9, ADETONA STREET, AGEGE, LAGOS",108,575,True,-1,False,False,False,False,UNKNOWN,45,40,5,7,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76584/result_21458_1677484112_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-023,"2, ONIBEJU STREET","2, ONIBEJU STREET, AGEGE, LAGOS",113,710,True,-1,False,False,False,False,UNKNOWN,43,32,17,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76586/result_21460_1677484775_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-024,"4, ONIBEJU STREET","4, ONIBEJU STREET, AGEGE, LAGOS",65,499,True,-1,False,True,False,False,UNKNOWN,19,2,5,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76587/result_21461_1677484878_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-025,"18, OREDAPO STREET","18, OREDAPO STREET, AGEGE, LAGOS",108,719,True,-1,False,False,False,False,UNKNOWN,50,24,14,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76588/result_21462_1677485083_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-026,"33, OREDAPO STREET","33, OREDAPO STREET, AGEGE, LAGOS",142,786,True,-1,False,True,False,False,UNKNOWN,76,34,0,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76589/result_21463_1677485192_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-027,"10, OLAYIWOLA STREET","10, OLAYIWOLA STREET, AGEGE, LAGOS",113,603,True,-1,False,False,False,False,UNKNOWN,83,20,4,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76590/result_21464_1677485292_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-028,"40, OLAYIWOLA STREET","40, OLAYIWOLA STREET, AGEGE, LAGOS",106,634,True,-1,False,True,False,False,UNKNOWN,57,26,8,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76591/result_21465_1677485581_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-029,A/C PRIMARY SCHOOL,"A/C PRIMARY SCHOOL, AGEGE, LAGOS",86,701,True,-1,False,False,False,False,UNKNOWN,38,21,14,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76592/result_21466_1677485689_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-030,"24, ONIBEJU STREET","24, ONIBEJU STREET, AGEGE, LAGOS",86,507,True,-1,False,False,False,False,UNKNOWN,47,12,19,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76593/result_21467_1677485755_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-031,ANWAR-ISLAM COLLEGE,"ANWAR-ISLAM COLLEGE, AGEGE, LAGOS",66,731,True,-1,False,False,False,False,UNKNOWN,30,21,10,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76594/result_21468_1677486066_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-032,"11, AGEGE BYE-PASS/CAPITOL ROAD","11, AGEGE BYE-PASS/CAPITOL ROAD, AGEGE, LAGOS",123,811,True,-1,False,False,False,False,UNKNOWN,56,41,14,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76595/result_21469_1677486231_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-033,AGEGE BYE-PASS/ALH. YUSUF ROAD,"AGEGE BYE-PASS/ALH. YUSUF ROAD, AGEGE, LAGOS",69,525,True,-1,False,False,False,False,UNKNOWN,46,5,6,4,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76596/result_21470_1677486292_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-034,"11, MARKET STREET","11, MARKET STREET, AGEGE, LAGOS",117,811,True,-1,False,False,False,False,UNKNOWN,64,17,16,5,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76597/result_21471_1677486368_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-035,"27, MARKET STREET","27, MARKET STREET, AGEGE, LAGOS",110,759,True,-1,False,False,False,False,UNKNOWN,70,14,11,4,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76598/result_21472_1677486745_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-036,"20, IPAYE STREET","20, IPAYE STREET, AGEGE, LAGOS",98,633,True,-1,False,False,False,False,UNKNOWN,43,17,27,5,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76599/result_21473_1677486893_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-037,"8, BABAYOMI LANE","8, BABAYOMI LANE, AGEGE, LAGOS",82,420,True,-1,False,False,False,False,UNKNOWN,48,12,10,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76600/result_21474_1677487006_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-038,"15, OLD ABEOKUTA MTR. RD. BY JAMAL ENT.","15, OLD ABEOKUTA MTR. RD. BY JAMAL ENT., AGEGE, LAGOS",72,550,True,-1,False,False,False,False,UNKNOWN,38,12,14,4,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76601/result_21475_1677487285_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-039,"17, OLD ABEOKUTA MTR. ROAD BY JAMAL ENT.","17, OLD ABEOKUTA MTR. ROAD BY JAMAL ENT., AGEGE, LAGOS",51,528,True,-1,False,False,False,False,UNKNOWN,21,8,15,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76602/result_21476_1677487658_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-040,"19, BISI-ODUNAYA STREET","19, BISI-ODUNAYA STREET, AGEGE, LAGOS",84,606,True,-1,False,True,False,False,UNKNOWN,63,6,10,4,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76603/result_21477_1677487748_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-041,"5, MODI LANA","5, MODI LANA, AGEGE, LAGOS",96,683,True,-1,False,True,False,False,UNKNOWN,73,0,19,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76604/result_21478_1677487876_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-042,OLOKO/ONIGBAJULE,"OLOKO/ONIGBAJULE, AGEGE, LAGOS",116,751,True,-1,False,False,False,False,UNKNOWN,54,12,24,9,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76605/result_21479_1677488071_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-043,"3, OLOKO STREET","3, OLOKO STREET, AGEGE, LAGOS",116,791,True,-1,False,False,False,False,UNKNOWN,62,8,29,8,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76606/result_21480_1677488236_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-044,"7, OREMEJI STREET","7, OREMEJI STREET, AGEGE, LAGOS",81,424,True,-1,False,True,False,False,UNKNOWN,57,11,8,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76607/result_21481_1677488516_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-047,"1, IYALODE STREET","1, IYALODE STREET, AGEGE, LAGOS",82,685,True,-1,False,False,False,False,UNKNOWN,50,12,8,5,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76610/result_21484_1677488831_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ISALE/IDIMANGORO,24-01-01-048,"8, MOSHALASHI","8, MOSHALASHI, AGEGE, LAGOS",121,644,True,-1,False,True,False,False,UNKNOWN,77,5,16,4,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76611/result_21485_1677488926_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-002,"20, ADEYOOLA STREET","20, ADEYOOLA STREET, AGEGE, LAGOS",98,690,True,-1,False,False,False,False,UNKNOWN,55,25,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76613/result_21497_1677498520_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-003,"18, SUBUOLA STREET","18, SUBUOLA STREET, AGEGE, LAGOS",146,827,True,-1,False,False,False,False,UNKNOWN,68,53,15,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76614/result_21498_1677500961_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-004,"24, SULE STREET","24, SULE STREET, AGEGE, LAGOS",113,750,True,-1,False,False,False,False,UNKNOWN,35,56,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76615/result_21499_1677501151_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-006,OPP. LIMSON INSTITUTE ARIGIDI STREET I,"OPP. LIMSON INSTITUTE ARIGIDI STREET I, AGEGE, LAGOS",170,814,True,-1,False,False,False,False,UNKNOWN,96,56,3,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76617/result_21501_1677501432_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-007,OPP. LIMSON INSTITUTE ARIGIDI STREET II,"OPP. LIMSON INSTITUTE ARIGIDI STREET II, AGEGE, LAGOS",83,539,True,-1,True,False,False,False,UNKNOWN,33,30,2,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76618/result_21502_1677501624_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-010,"23, OLUSOLA STREET","23, OLUSOLA STREET, AGEGE, LAGOS",69,468,True,-1,False,False,False,False,UNKNOWN,41,24,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76621/result_21505_1677501939_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-012,"25, SHITTA STREET","25, SHITTA STREET, AGEGE, LAGOS",89,720,True,-1,False,False,False,False,UNKNOWN,44,23,9,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76623/result_21507_1677502199_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-013,"23, SHITTA STREET","23, SHITTA STREET, AGEGE, LAGOS",129,843,True,-1,False,True,False,False,UNKNOWN,86,30,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76624/result_21508_1677502325_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-014,"29, SURULERE STREET","29, SURULERE STREET, AGEGE, LAGOS",92,793,True,-1,False,False,False,False,UNKNOWN,53,30,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76625/result_21509_1677502437_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-015,"27, SURULERE STREET","27, SURULERE STREET, AGEGE, LAGOS",99,748,True,-1,False,True,False,False,UNKNOWN,55,37,3,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76626/result_21510_1677502519_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-016,"14, OLUSOLA/OJUALALE STREET","14, OLUSOLA/OJUALALE STREET, AGEGE, LAGOS",59,433,True,-1,False,False,False,False,UNKNOWN,36,15,5,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76627/result_21511_1677502640_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-018,"3, UNION ROAD","3, UNION ROAD, AGEGE, LAGOS",113,826,True,-1,False,False,False,False,UNKNOWN,39,50,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76629/result_21513_1677502965_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-019,"2, BULURO/TIAMIYU STREET","2, BULURO/TIAMIYU STREET, AGEGE, LAGOS",120,856,True,-1,False,True,False,False,UNKNOWN,51,48,7,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76630/result_21514_1677503102_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-020,"11, ALFA-YUSUF STREET","11, ALFA-YUSUF STREET, AGEGE, LAGOS",171,801,True,-1,False,False,False,False,UNKNOWN,74,73,13,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76631/result_21515_1677503237_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-021,"10, IFELODUN STREET","10, IFELODUN STREET, AGEGE, LAGOS",122,737,True,-1,False,True,False,False,UNKNOWN,65,34,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76632/result_21516_1677503376_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-022,"22, BELLO-AJARE STREET","22, BELLO-AJARE STREET, AGEGE, LAGOS",95,702,True,-1,False,True,False,False,UNKNOWN,49,36,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76633/result_21517_1677503606_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-023,"20, SALAKO STREET","20, SALAKO STREET, AGEGE, LAGOS",125,656,True,-1,False,False,False,False,UNKNOWN,76,39,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76634/result_21518_1677503756_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-024,"2, OJUALALE STREET","2, OJUALALE STREET, AGEGE, LAGOS",91,618,True,-1,False,False,False,False,UNKNOWN,68,16,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76635/result_21519_1677503893_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-025,"15, OLORUNLOGBON STREET","15, OLORUNLOGBON STREET, AGEGE, LAGOS",52,408,True,-1,False,False,False,False,UNKNOWN,34,11,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76636/result_21520_1677504017_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-026,"13, OLORUNLOGBON STREET","13, OLORUNLOGBON STREET, AGEGE, LAGOS",134,687,True,-1,False,False,False,False,UNKNOWN,90,34,7,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76637/result_21521_1677504157_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-027,"6, OGABAMBI STREET","6, OGABAMBI STREET, AGEGE, LAGOS",127,714,True,-1,False,True,False,False,UNKNOWN,57,47,9,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76638/result_21522_1677504434_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ILORO/ONIPETESI,24-01-02-028,"7, MUFUTAU SHOETAN","7, MUFUTAU SHOETAN, AGEGE, LAGOS",67,453,True,-1,False,False,False,False,UNKNOWN,33,23,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76639/result_21523_1677504565_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-001,"9, OREMEJI STREET","9, OREMEJI STREET, AGEGE, LAGOS",82,606,True,-1,False,False,False,False,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76640/result_21535_1677443958_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-002,"15, FAWOLE STREET","15, FAWOLE STREET, AGEGE, LAGOS",27,328,True,-1,False,True,False,False,UNKNOWN,15,2,5,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76641/result_21536_1677444947_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-003,"19, FAWOLE STREET","19, FAWOLE STREET, AGEGE, LAGOS",106,838,True,-1,False,False,False,False,UNKNOWN,72,11,17,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76642/result_21537_1677445261_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-004,"17, FAWOLE STREET","17, FAWOLE STREET, AGEGE, LAGOS",87,804,True,-1,False,False,False,False,UNKNOWN,47,14,18,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76643/result_21538_1677445747_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-005,"31, ADENIYI STREET","31, ADENIYI STREET, AGEGE, LAGOS",51,407,True,-1,False,False,False,False,UNKNOWN,31,7,7,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76644/result_21539_1677445926_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-007,AJEBORIOGBON/OLD ABEOKUTA RD. BY FIRST BANK,"AJEBORIOGBON/OLD ABEOKUTA RD. BY FIRST BANK, AGEGE, LAGOS",59,488,True,-1,False,True,False,False,UNKNOWN,41,3,7,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76646/result_21541_1677446284_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-008,"20, AJEBORIOGBON STREET","20, AJEBORIOGBON STREET, AGEGE, LAGOS",87,622,True,-1,False,False,False,False,UNKNOWN,42,5,22,8,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76647/result_21542_1677446478_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-011,"49, SADIKU STREET","49, SADIKU STREET, AGEGE, LAGOS",111,683,True,-1,False,False,False,False,UNKNOWN,60,6,23,10,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76650/result_21545_1677446952_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-012,"11, AKERELE STREET","11, AKERELE STREET, AGEGE, LAGOS",51,463,True,-1,False,False,False,False,UNKNOWN,34,7,5,3,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76651/result_21546_1677447218_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-013,"9, AKERELE STREET","9, AKERELE STREET, AGEGE, LAGOS",71,744,True,-1,False,False,False,False,UNKNOWN,50,12,5,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76652/result_21547_1677447524_thumb.jpg,6.61505,3.32502
LAGOS,AGEGE,ONIWAYA/PAPA-UKU,24-01-03-014,IREPODUN PRY. SCHOOL,"IREPODUN PRY. SCHOOL, AGEGE, LAGOS",76,557,True,-1,False,False,False,False,UNKNOWN,52,12,9,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/76653/result_21548_1677447976_thumb.jpg,6.61505,3.32502
